source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell type]	characteristics[cell type]	characteristics[developmental stage]	characteristics[strain or breed]	characteristics[sex]	characteristics[disease]	characteristics[material type]	characteristics[sample type]	characteristics[pooled sample]	characteristics[treatment]	characteristics[sampling time]	characteristics[enrichment process]	characteristics[single cell isolation protocol]	characteristics[cell identifier]	characteristics[cells per well]	characteristics[biological replicate]	assay name	technology type	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[proteomics data acquisition method]	comment[dissociation method]	comment[collision energy]	comment[ms2 mass analyzer]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[ms min mz]	comment[ms max mz]	comment[fractionation method]	comment[carrier channel]	comment[reference channel]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[treatment]	factor value[sampling time]
oocyte-POA-fresh-2	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	not applicable	0 hour	not applicable	manual picking	oocyte-POA-fresh-2	1	2	run 30	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Fresh_R2_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	0 hour
oocyte-POA-fresh-3	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	not applicable	0 hour	not applicable	manual picking	oocyte-POA-fresh-3	1	3	run 31	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Fresh_R3_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	0 hour
oocyte-POA-fresh-4	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	not applicable	0 hour	not applicable	manual picking	oocyte-POA-fresh-4	1	4	run 32	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Fresh_R4_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	0 hour
oocyte-POA-fresh-5	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	not applicable	0 hour	not applicable	manual picking	oocyte-POA-fresh-5	1	5	run 33	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Fresh_R5_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	0 hour
oocyte-POA-fresh-6	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	not applicable	0 hour	not applicable	manual picking	oocyte-POA-fresh-6	1	6	run 34	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Fresh_R6_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	0 hour
oocyte-POA-fresh-7	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	not applicable	0 hour	not applicable	manual picking	oocyte-POA-fresh-7	1	7	run 35	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Fresh_R7_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	0 hour
oocyte-POA-fresh-8	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	not applicable	0 hour	not applicable	manual picking	oocyte-POA-fresh-8	1	8	run 36	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Fresh_R8_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	0 hour
oocyte-POA-fresh-9	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	not applicable	0 hour	not applicable	manual picking	oocyte-POA-fresh-9	1	9	run 37	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Fresh_R9_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	not applicable	0 hour
oocyte-POA-aged-1	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	NT=Dimethyl Sulfoxide;AC=NCIT:C437	16 hour	not applicable	manual picking	oocyte-POA-aged-1	1	1	run 38	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Aging_R1_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=Dimethyl Sulfoxide;AC=NCIT:C437	16 hour
oocyte-POA-aged-2	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	NT=Dimethyl Sulfoxide;AC=NCIT:C437	16 hour	not applicable	manual picking	oocyte-POA-aged-2	1	2	run 39	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Aging_R2_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=Dimethyl Sulfoxide;AC=NCIT:C437	16 hour
oocyte-POA-aged-3	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	NT=Dimethyl Sulfoxide;AC=NCIT:C437	16 hour	not applicable	manual picking	oocyte-POA-aged-3	1	3	run 40	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Aging_R3_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=Dimethyl Sulfoxide;AC=NCIT:C437	16 hour
oocyte-POA-aged-4	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	NT=Dimethyl Sulfoxide;AC=NCIT:C437	16 hour	not applicable	manual picking	oocyte-POA-aged-4	1	4	run 41	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Aging_R4_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=Dimethyl Sulfoxide;AC=NCIT:C437	16 hour
oocyte-POA-aged-5	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	NT=Dimethyl Sulfoxide;AC=NCIT:C437	16 hour	not applicable	manual picking	oocyte-POA-aged-5	1	5	run 42	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Aging_R5_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=Dimethyl Sulfoxide;AC=NCIT:C437	16 hour
oocyte-POA-aged-6	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	NT=Dimethyl Sulfoxide;AC=NCIT:C437	16 hour	not applicable	manual picking	oocyte-POA-aged-6	1	6	run 43	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Aging_R6_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=Dimethyl Sulfoxide;AC=NCIT:C437	16 hour
oocyte-POA-aged-7	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	NT=Dimethyl Sulfoxide;AC=NCIT:C437	16 hour	not applicable	manual picking	oocyte-POA-aged-7	1	7	run 44	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Aging_R7_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=Dimethyl Sulfoxide;AC=NCIT:C437	16 hour
oocyte-POA-aged-8	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	NT=Dimethyl Sulfoxide;AC=NCIT:C437	16 hour	not applicable	manual picking	oocyte-POA-aged-8	1	8	run 45	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Aging_R8_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=Dimethyl Sulfoxide;AC=NCIT:C437	16 hour
oocyte-POA-aged-9	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	NT=Dimethyl Sulfoxide;AC=NCIT:C437	16 hour	not applicable	manual picking	oocyte-POA-aged-9	1	9	run 46	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Aging_R9_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=Dimethyl Sulfoxide;AC=NCIT:C437	16 hour
oocyte-POA-melatonin-1	NT=Mus musculus;AC=NCBITaxon:10090	NT=ovary;AC=UBERON:0000992	NT=secondary oocyte;AC=CL:0000655	not applicable	not applicable	NT=adult;AC=EFO:0001272	ICR	female	NT=normal;AC=PATO:0000461	cell	NT=single cell;AC=PRIDE:0000897	not pooled	NT=Melatonin;AC=NCIT:C2267	16 hour	not applicable	manual picking	oocyte-POA-melatonin-1	1	1	run 47	proteomic profiling by mass spectrometry	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=beam-type collision-induced dissociation;AC=MS:1000422	30% NCE	NT=orbitrap;AC=MS:1000484	20 ppm	20 ppm	NT=Tris(2-carboxyethyl)phosphine (TCEP);AC=PRIDE:0000609	350 m/z	1500 m/z	not applicable	not applicable	not applicable	1	1	InVitroAgingOocyte_DIA_Rescue_R1_20220123.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=single-cell;VV=v1.0.0	NT=Melatonin;AC=NCIT:C2267	16 hour
